idx,x,y,q1_deg,q2_deg
143,-0.09568524589674816,0.0918335152641853,90.44506405940626,91.463309783206
144,-0.09589419944871432,0.09184776028826155,90.57076915734388,91.32789362271139
145,-0.0961032907144415,0.09185981641478759,90.6965961199931,91.1933991124004
146,-0.09631249676471618,0.09186968232167328,90.8225312653723,91.05984011616027
147,-0.0965217946577374,0.09187735692701074,90.94856096173089,90.9272304249384
148,-0.09673116144163262,0.091882839389193,91.07467162844637,90.79558375541146
149,-0.09694057415697463,0.09188612910700633,91.20084973691677,90.664913748632
150,-0.09715000983929933,0.0918872257196961,91.32708181144808,90.53523396865305
151,-0.09735944552162404,0.09188612910700633,91.45335443013744,90.40655790113082
152,-0.09756885823696605,0.091882839389193,91.57965422575202,90.27889895190555
153,-0.09777822502086127,0.09187735692701074,91.70596788660426,90.15227044556114
154,-0.09798752291388249,0.09186968232167328,91.83228215742317,90.02668562396367
155,-0.09819672896415715,0.09185981641478759,91.95858384022205,89.902157644779
156,-0.09840582022988434,0.09184776028826155,92.08485979516335,89.77869957997005
157,-0.0986147737818505,0.0918335152641853,92.21109694141991,89.65632441427397
158,-0.09882356670594397,0.09181708290468625,92.33728225803321,89.53504504365982
159,-0.09903217610566774,0.09179846501175778,92.46340278476896,89.41487427376691
160,-0.09924057910465031,0.09177766362706166,92.58944562296968,89.29582481832435
161,-0.09944875284915436,0.09175468103170414,92.71539793640451,89.17790929755256
162,-0.09965667451058291,0.09172951974598581,92.84124695211646,89.06114023654693
163,-0.0998643212879827,0.09170218252912515,92.96697996126682,88.94553006364443
164,-0.10007167041054464,0.09167267237895607,93.09258431997688,88.83109110877348
165,-0.10027869914010082,0.09164099253159909,93.21804745016728,88.71783560178801
166,-0.10048538477361804,0.09160714646110647,93.34335684039428,88.60577567078606
167,-0.10069170464568745,0.09157113787908125,93.4685000466835,88.49492334041383
168,-0.10089763613101008,0.09153297073427022,93.5934646933608,88.38529053015557
169,-0.1011031566468779,0.09149264921213092,93.71823847388016,88.27688905261047
170,-0.10130824365565036,0.09145017773437264,93.84280915164867,88.16973061175665
171,-0.10151287466722582,0.09140556095847152,93.96716456084823,88.06382680120383
172,-0.10171702724150788,0.09135880377715982,94.09129260725413,87.95918910243468
173,-0.10192067899086618,0.09130991131788939,94.21518126904995,87.85582888303621
174,-0.10212380758259146,0.09125888894226934,94.338818597639,87.75375739492188
175,-0.10232639074134457,0.09120574224547814,94.46219271845185,87.65298577254522
176,-0.10252840625159927,0.09115047705564999,94.58529183174979,87.55352503110588
177,-0.10272983196007834,0.09109309943323575,94.70810421342406,87.45538606474932
178,-0.10293064577818298,0.0910336156703383,94.83061821579038,87.35857964476045
179,-0.10313082568441508,0.09097203229002254,94.95282226837892,87.26311641775293
180,-0.1033303497267921,0.09090835604560014,95.0747048787189,87.16900690385447
181,-0.10352919602525434,0.09084259391988886,95.19625463311802,87.0762614948897
182,-0.10372734277406441,0.09077475312444683,95.31746019743608,86.98489045256103
183,-0.10392476824419838,0.09070484109878178,95.43831031785258,86.89490390662907
